48521000-6;Πακέτα λογισμικού συρραφής (μοντάζ) μουσικής ή ήχου;
48522000-3;Πακέτα λογισμικού εικονικού πληκτρολογίου;
48600000-4;Πακέτα λογισμικού βάσεων δεδομένων και λειτουργικών συστημάτων;
48610000-7;Συστήματα βάσεων δεδομένων;
48611000-4;Πακέτα λογισμικού βάσεων δεδομένων;
48612000-1;Σύστημα διαχείρισης βάσης δεδομένων;
48613000-8;Σύστημα ηλεκτρονικής διαχείρισης εγγράφων;
48614000-5;Σύστημα απόκτησης δεδομένων;
48620000-0;Λειτουργικά συστήματα;
48621000-7;Πακέτα λογισμικού λειτουργικών συστημάτων κεντρικής μονάδας;
48622000-4;Πακέτα λογισμικού λειτουργικών συστημάτων μίνι-υπολογιστή;
48623000-1;Πακέτα λογισμικού λειτουργικών συστημάτων μικροϋπολογιστή;
48624000-8;Πακέτα λογισμικού λειτουργικών συστημάτων προσωπικού ηλεκτρονικού υπολογιστή (Η/Υ);
48625000-5;Λειτουργικά συστήματα ανοιχτών συστημάτων;
48626000-2;Πακέτα λογισμικού ομαδοποίησης;
48627000-9;Πακετά λογισμικού λειτουργικών συστημάτων πραγματικού χρόνου;
48628000-9;Αρχιτεκτονική μικρο-διαύλων;
48700000-5;Βοηθητικά προγράμματα πακέτων λογισμικού;
48710000-8;Πακέτα λογισμικού εφεδρικής αποθήκευσης ή ανάκτησης;
48720000-1;Πακέτα λογισμικού κωδικοποίησης με γραμμικούς κώδικες;
48730000-4;Πακέτα λογισμικού ασφαλείας;
48731000-1;Πακέτα λογισμικού ασφάλειας αρχείων;
48732000-8;Πακέτα λογισμικού ασφάλειας δεδομένων;
48740000-7;Πακέτα λογισμικού μετάφρασης ξένων γλωσσών;
48750000-0;Πακέτα λογισμικού φόρτωσης μέσων αποθήκευσης;
48760000-3;Πακέτα λογισμικού προστασίας από ιούς;
48761000-0;Πακέτα λογισμικού αντιιικής προστασίας;
48770000-6;Πακέτα λογισμικού βοηθητικών προγραμμάτων γενικής χρήσης, συμπίεσης και εκτύπωσης;
48771000-3;Πακέτα λογισμικού βοηθητικών προγραμμάτων γενικής χρήσης;
48772000-0;Βοηθητικά προγράμματα συμπίεσης;
48773000-7;Βοηθητικά προγράμματα εκτύπωσης;
48773100-8;Πακέτα λογισμικού ετερoχρονισμού εκτύπωσης;
48780000-9;Πακέτα λογισμικού διαχείρισης συστημάτων, αποθήκευσης και περιεχομένου;
48781000-6;Πακέτα λογισμικού διαχείρισης συστημάτων;
48782000-3;Πακέτα λογισμικού διαχείρισης αποθήκευσης;
48783000-0;Πακέτα λογισμικού διαχείρισης περιεχομένου;
48790000-2;Πακέτα λογισμικού ελέγχου έκδοσης;
48800000-6;Συστήματα πληροφόρησης και εξυπηρετητές;
48810000-9;Συστήματα πληροφόρησης;
48811000-6;Σύστημα ηλεκτρονικού ταχυδρομείου;
48812000-3;Συστήματα οικονομικών πληροφοριών;
48813000-0;Σύστημα πληροφόρησης επιβατών;
48813100-1;Ηλεκτρονικοί πίνακες ανακοινώσεων;
48813200-2;Σύστημα πληροφόρησης επιβατών σε πραγματικό χρόνο;
48814000-7;Συστήματα ιατρικών πληροφοριών;
48814100-8;Σύστημα πληροφόρησης νοσοκόμων;
48814200-9;Σύστημα διαχείρισης ασθενών;
48814300-0;Σύστημα διαχείρισης αιθουσών χειρουργείου;
48814400-1;Σύστημα κλινικών πληροφοριών;
48814500-2;Σύστημα διαχείρισης μητρώων ασθενών;
48820000-2;Εξυπηρετητές;
48821000-9;Εξυπηρετητές δικτύου;
48822000-6;Εξυπηρετητές ηλεκτρονικών υπολογιστών;
48823000-3;Εξυπηρετητές αρχείου;
48824000-0;Εξυπηρετητές εκτυπωτών;
48825000-7;Εξυπηρετητές Ιστού;
48900000-7;Διάφορα πακέτα λογισμικού και συστήματα ηλεκτρονικών υπολογιστών;
48910000-0;Πακέτα λογισμικού παιχνιδιών ηλεκτρονικών υπολογιστών, ηλεκτρονικά παιχνίδια για όλη την οικογένεια και προγράμματα προφύλαξης οθόνης;
48911000-7;Πακέτα λογισμικού παιχνιδιών ηλεκτρονικών υπολογιστών;
48912000-4;Ηλεκτρονικά παιχνίδια για όλη την οικογένεια;
48913000-1;Προγράμματα προφύλαξης οθόνης;
48920000-3;Πακέτα λογισμικού αυτοματισμών γραφείου;
48921000-0;Ηλεκτρονικά συστήματα αυτοματοπίησης;
48930000-6;Πακέτα λογισμικού εξάσκησης και ψυχαγωγίας;
48931000-3;Πακέτα λογισμικού εξάσκησης;
48932000-0;Πακέτα λογισμικού ψυχαγωγίας;
48940000-9;Πακέτα λογισμικού για σχεδιασμό προτύπων και ημεροδείκτες;
48941000-6;Πακέτα λογισμικού για σχεδιασμό προτύπων;
48942000-3;Πακέτα λογισμικού ημεροδεικτών;
48950000-2;Συστήματα εντοπισμού θέσης πλοίων και μεγαφωνικής εγκατάστασης;
48951000-9;Σύστημα εντοπισμού θέσης πλοίων;
48952000-6;Μεγαφωνική εγκατάσταση;
48960000-5;Προγράμματα οδήγησης και πακέτα λογισμικού συστημάτων;
48961000-2;Προγράμματα οδήγησης Ethernet;
48962000-9;Προγράμματα οδήγησης καρτών γραφικών;
48970000-8;Πακέτα λογισμικού προγραμμάτων ψηφιακής εκτύπωσης;
48971000-5;Πακέτα λογισμικού δημιουργίας ευρετηρίων διευθύνσεων;
48972000-2;Πακέτα λογισμικού δημιουργίας ετικετών;
48980000-1;Γλώσσες και εργαλεία προγραμματισμού;
48981000-8;Πακέτα λογισμικού μεταγλώττισης;
48982000-5;Πακέτα λογισμικού διαχείρισης παραμέτρων;
48983000-2;Πακέτα λογισμικού ανάπτυξης;
48984000-9;Εργαλεία λογισμικού διεπαφής χρήστη γραφικών (GUI);
48985000-6;Γλώσσες προγραμματισμού;
48986000-3;Πακέτα λογισμικού δοκιμής προγραμμάτων;
48987000-0;Πακέτα λογισμικού εξουδετέρωσης σφαλμάτων;
48990000-4;Πακέτα λογισμικού λογιστικών φύλλων και βελτίωσης;
48991000-1;Πακέτα λογισμικού λογιστικών φύλλων;
50000000-5;Υπηρεσίες επισκευής και συντήρησης;
50100000-6;Υπηρεσίες επισκευής, συντήρησης και παρεπόμενες υπηρεσίες για οχήματα και συναφή εξοπλισμό;
50110000-9;Υπηρεσίες επισκευής και συντήρησης μηχανοκίνητων οχημάτων και παρεπόμενου εξοπλισμού;
50111000-6;Υπηρεσίες διαχείρισης, επισκευής και συντήρησης στόλου οχημάτων;
50111100-7;Υπηρεσίες διαχείρισης στόλου οχημάτων;
50111110-0;Υπηρεσίες υποστήριξης στόλου οχημάτων;
50112000-3;Υπηρεσίες επισκευής και συντήρησης αυτοκινήτων;
50112100-4;Υπηρεσίες επισκευής αυτοκινήτων;
50112110-7;Υπηρεσίες επισκευής αμαξωμάτων οχημάτων;
50112111-4;Υπηρεσίες σφυρηλάτησης ελασμάτων;
50112120-0;Υπηρεσίες αντικατάστασης παρμπρίζ;
50112200-5;Υπηρεσίες συντήρησης αυτοκινήτων;
50112300-6;Πλύσιμο αυτοκινήτων και παρόμοιες υπηρεσίες;
50113000-0;Υπηρεσίες επισκευής και συντήρησης λεωφορείων;
50113100-1;Υπηρεσίες επισκευής λεωφορείων;
50113200-2;Υπηρεσίες συντήρησης λεωφορείων;
50114000-7;Υπηρεσίες επισκευής και συντήρησης φορτηγών αυτοκινήτων;
50114100-8;Υπηρεσίες επισκευής φορτηγών αυτοκινήτων;
50114200-9;Υπηρεσίες συντήρησης φορτηγών αυτοκινήτων;
50115000-4;Υπηρεσίες επισκευής και συντήρησης μοτοσικλετών;
50115100-5;Υπηρεσίες επισκευής μοτοσικλετών;
50115200-6;Υπηρεσίες συντήρησης μοτοσικλετών;
50116000-1;Υπηρεσίες συντήρησης και επισκευής για ειδικά μέρη οχημάτων;
50116100-2;Υπηρεσίες επισκευής ηλεκτρολογικών συστημάτων;
50116200-3;Υπηρεσίες επισκευής και συντήρησης συστημάτων πέδησης οχημάτων;
50116300-4;Υπηρεσίες επισκευής και συντήρησης κιβωτίων ταχυτήτων οχημάτων;
50116400-5;Υπηρεσίες επισκευής και συντήρησης συστημάτων μετάδοσης κίνησης οχημάτων;
50116500-6;Υπηρεσίες επισκευής, προσαρμογής και ζυγοστάθμισης ελαστικών;
50116510-9;Υπηρεσίες αναγόμωσης ελαστικών;
50116600-7;Υπηρεσίες επισκευής και συντήρησης του συστήματος εκκίνησης;
50117000-8;Υπηρεσίες μετατροπής και αποκατάστασης οχημάτων;
50117100-9;Υπηρεσίες μετατροπής οχημάτων;
50117200-0;Υπηρεσίες μετατροπής ασθενοφόρων οχημάτων;
50117300-1;Υπηρεσίες συνολικής αποκατάστασης οχημάτων;
50118000-5;Υπηρεσίες οδικής βοήθειας;
50118100-6;Υπηρεσίες επισκευής βλαβών αυτοκινήτων;
50118110-9;Υπηρεσίες απομάκρυνσης οχημάτων με γερανό;
50118200-7;Υπηρεσίες επισκευής βλαβών επαγγελματικών οχημάτων;
50118300-8;Υπηρεσίες επισκευής βλαβών λεωφορείων;
50118400-9;Υπηρεσίες επισκευής βλαβών μηχανοκίνητων οχημάτων;
50118500-0;Υπηρεσίες επισκευής βλαβών μοτοσικλετών;
50190000-3;Διάλυση οχημάτων;
50200000-7;Επισκευή, συντήρηση και παρεπόμενες υπηρεσίες σε αεροσκάφη, σιδηροδρομικά και οδικά οχήματα και σκάφη;
50210000-0;Υπηρεσίες επισκευής, συντήρησης και συναφείς υπηρεσίες σε αεροσκάφη και λοιπό εξοπλισμό;
50211000-7;Υπηρεσίες επισκευής και συντήρησης αεροσκαφών;
50211100-8;Υπηρεσίες συντήρησης αεροσκαφών;
50211200-9;Υπηρεσίες επισκευής αεροσκαφών;
50211210-2;Υπηρεσίες επισκευής και συντήρησης κινητήρων αεροσκαφών;
50211211-9;Υπηρεσίες συντήρησης κινητήρων αεροσκαφών;
50211212-6;Υπηρεσίες επισκευής κινητήρων αεροσκαφών;
50211300-0;Υπηρεσίες γενικής επισκευής αεροσκαφών;
50211310-3;Υπηρεσίες γενικής επισκευής κινητήρων αεροσκαφών;
50212000-4;Υπηρεσίες επισκευής και συντήρησης ελικοπτέρων;
50220000-3;Υπηρεσίες επισκευής και συντήρησης και συναφείς υπηρεσίες για σιδηροδρομικό υλικό και άλλο εξοπλισμό;
50221000-0;Υπηρεσίες επισκευής και συντήρησης μηχανών έλξης συρμών;
50221100-1;Υπηρεσίες επισκευής και συντήρησης κιβωτίων ταχυτήτων μηχανών έλξης συρμών;
50221200-2;Υπηρεσίες επισκευής και συντήρησης συστημάτων μετάδοσης κίνησης μηχανών έλξης συρμών;
50221300-3;Υπηρεσίες επισκευής και συντήρησης τροχών μηχανών έλξης συρμών;
50221400-4;Υπηρεσίες επισκευής και συντήρησης συστημάτων πέδησης μηχανών έλξης συρμών;
50222000-7;Υπηρεσίες επισκευής και συντήρησης τροχαίου υλικού;
50222100-8;Υπηρεσίες επισκευής και συντήρησης αποσβεστήρων δονήσεων;
50223000-4;Υπηρεσίες γενικής επισκευής μηχανών έλξης συρμών;
50224000-1;Υπηρεσίες γενικής επισκευής τροχαίου υλικού;
50224100-2;Υπηρεσίες επιδιόρθωσης καθισμάτων τροχαίου υλικού;
50224200-3;Υπηρεσίες γενικής επισκευής επιβατικών βαγονιών;
50225000-8;Υπηρεσίες συντήρησης τροχιοδρόμων;
50229000-6;Διάλυση τροχαίου υλικού;
50230000-6;Υπηρεσίες επισκευής, συντήρησης και συναφείς υπηρεσίες για οδούς και λοιπό εξοπλισμό;
50232000-0;Συντήρηση εγκαταστάσεων δημόσιου φωτισμού και φωτεινών σηματοδοτών;
50232100-1;Συντήρηση εγκαταστάσεων δημόσιου φωτισμού;
50232110-4;Θέση σε λειτουργία εγκαταστάσεων δημόσιου φωτισμού;
50232200-2;Συντήρηση εγκαταστάσεων φωτεινών σηματοδοτών;
50240000-9;Υπηρεσίες επισκευής και συντήρησης και συναφείς υπηρεσίες σχετιζόμενες με σκάφη και λοιπό εξοπλισμό;
50241000-6;Υπηρεσίες επισκευής και συντήρησης πλοίων;
50241100-7;Υπηρεσίες επισκευής πλοίων;
50241200-8;Υπηρεσίες επισκευής πορθμείων;
50242000-3;Υπηρεσίες μετατροπής πλοίων;
50243000-0;Διάλυση πλοίων;
50244000-7;Υπηρεσίες γενικής επισκευής πλοίων και σκαφών;
50245000-4;Υπηρεσίες βελτίωσης πλοίων;
50246000-1;Υπηρεσίες συντήρησης εξοπλισμού λιμένων;
70330000-3;Υπηρεσίες διαχείρισης ακινήτων έναντι αμοιβής ή βάσει σύμβασης;
70331000-0;Υπηρεσίες σχετιζόμενες με ακίνητα που προορίζονται για κατοικία;
70331100-1;Υπηρεσίες διαχείρισης ιδρυμάτων;
70332000-7;Υπηρεσίες σχετιζόμενες με ακίνητα που δεν προορίζονται για κατοικία;
70332100-8;Υπηρεσίες διαχείρισης έγγειας ιδιοκτησίας;
70332200-9;Υπηρεσίες διαχείρισης εμπορικών ιδιοκτησιών;
70332300-0;Υπηρεσίες σχετιζόμενες με τη βιομηχανική ιδιοκτησία;
70333000-4;Υπηρεσίες σχετιζόμενες με τις κατοικίες;
70340000-6;Υπηρεσίες χρονομεριστικής μίσθωσης;
71000000-8;Υπηρεσίες αρχιτεκτονικής, κατασκευαστικών έργων, έργων πολιτικού μηχανικού και επίβλεψης;
71200000-0;Αρχιτεκτονικές και συναφείς υπηρεσίες;
71210000-3;Υπηρεσίες παροχής αρχιτεκτονικών συμβουλών;
71220000-6;Υπηρεσίες αρχιτεκτονικού σχεδιασμού;
71221000-3;Αρχιτεκτονικές υπηρεσίες για κτίρια;
71222000-0;Αρχιτεκτονικές υπηρεσίες για εξωτερικούς χώρους;
71222100-1;Υπηρεσίες χαρτογράφησης αστικών περιοχών;
71222200-2;Υπηρεσίες χαρτογράφησης αγροτικών περιοχών;
71223000-7;Αρχιτεκτονικές υπηρεσίες για επεκτάσεις κτιρίων;
71230000-9;Υπηρεσίες οργάνωσης διαγωνισμών αρχιτεκτονικής μελέτης;
71240000-2;Υπηρεσίες αρχιτέκτονα, μηχανικού και τεχνικού γραφείου;
71241000-9;Μελέτες σκοπιμότητας, υπηρεσίες παροχής συμβουλών, υπηρεσίες αναλύσεων;
71242000-6;Προετοιμασία έργων και σχεδίων, εκτίμηση δαπανών;
71243000-3;Προσχέδια (συστήματα και ολοκλήρωση);
71244000-0;Υπολογισμός δαπανών, παρακολούθηση δαπανών;
71245000-7;Σχέδια έγκρισης, σχέδια εργασίας και προδιαγραφές;
71246000-4;Προσδιορισμός και καταλογογράφηση ποσοτήτων για κατασκευαστικά έργα;
71247000-1;Επίβλεψη οικοδομικών εργασιών;
71248000-8;Επίβλεψη έργων και τεκμηρίωση;
71250000-5;Υπηρεσίες αρχιτέκτονα, μηχανικού και υπεύθυνου έργου;
71251000-2;Αρχιτεκτονικές υπηρεσίες και υπηρεσίες επίβλεψης κτιρίων;
71300000-1;Υπηρεσίες μηχανικού;
71310000-4;Υπηρεσίες παροχής συμβουλών σε θέματα μηχανικής και κατασκευών;
71311000-1;Υπηρεσίες παροχής συμβουλών για εργασίες πολιτικού μηχανικού;
71311100-2;Υπηρεσίες υποστήριξης για έργα πολιτικού μηχανικού;
71311200-3;Υπηρεσίες παροχής συμβουλών για μεταφορικά συστήματα;
71311210-6;Υπηρεσίες παροχής συμβουλών σε θέματα αυτοκινητοδρόμων;
71311220-9;Υπηρεσίες μηχανικού σχετιζόμενες με την κατασκευή αυτοκινητοδρόμων;
71311230-2;Υπηρεσίες μηχανικού σχετιζόμενες με την κατασκευή σιδηροδρόμων;
71311240-5;Υπηρεσίες μηχανικού σχετιζόμενες με την κατασκευή αερολιμένων;
71311300-4;Υπηρεσίες παροχής συμβουλών για υποδομή;
71312000-8;Υπηρεσίες παροχής συμβουλών σε κατασκευαστικά θέματα μεγάλων τεχνικών έργων;
71313000-5;Υπηρεσίες παροχής συμβουλών για θέματα περιβαλλοντικής μηχανικής;
71313100-6;Υπηρεσίες παροχής συμβουλών στον τομέα της ηχορύπανσης;
71313200-7;Υπηρεσίες παροχής συμβουλών στον τομέα της ηχομόνωσης και ακουστικής αιθουσών;
71313400-9;Εκτίμηση περιβαλλοντικών επιπτώσεων για κατασκευαστικά έργα;
71313410-2;Εκτίμηση επικινδυνότητας ή κινδύνου για κατασκευαστικά έργα;
71313420-5;Περιβαλλοντικά πρότυπα για κατασκευαστικά έργα;
71313430-8;Ανάλυση περιβαλλοντικών δεικτών για κατασκευαστικά έργα;
71313440-1;Υπηρεσίες εκτίμησης περιβαλλοντικών επιπτώσεων (ΕΠΕ) για κατασκευαστικά έργα;
71313450-4;Περιβαλλοντική παρακολούθηση για κατασκευαστικά έργα;
71314000-2;Υπηρεσίες σχετιζόμενες με την ενέργεια και συναφείς υπηρεσίες;
71314100-3;Ηλεκτρολογικές υπηρεσίες;
71314200-4;Υπηρεσίες διαχείρισης της ενέργειας;
71314300-5;Υπηρεσίες παροχής συμβουλών σχετικά με την ενεργειακή απόδοση;
71314310-8;Υπηρεσίες θερμικής φυσικής των κτιρίων;
71315000-9;Υπηρεσίες σχετιζόμενες με τις τεχνικές εγκαταστάσεις κτιρίων;
71315100-0;Υπηρεσίες παροχής συμβουλών για τα οικοδομικά στοιχεία των κτιρίων;
71315200-1;Υπηρεσίες παροχής συμβουλών για θέματα που αφορούν κατασκευές;
71315210-4;Υπηρεσίες παροχής συμβουλών σχετικά με τις οικοδομικές εγκαταστάσεις;
71315300-2;Υπηρεσίες επίβλεψης κτιρίων;
71315400-3;Υπηρεσίες επιθεώρησης κτιρίων;
71315410-6;Επιθεώρηση συστημάτων αερισμού;
71316000-6;Υπηρεσίες παροχής συμβουλών σε θέματα τηλεπικοινωνιών;
71317000-3;Υπηρεσίες παροχής συμβουλών σχετιζόμενες με τον έλεγχο και την προστασία από κινδύνους;
71317100-4;Υπηρεσίες παροχής συμβουλών σχετικά με την προστασία και τον έλεγχο πυρκαγιάς και εκρήξεων;
71317200-5;Υπηρεσίες υγείας και ασφάλειας;
71317210-8;Υπηρεσίες παροχής συμβουλών σε θέματα υγείας και ασφάλειας;
71318000-0;Υπηρεσίες παροχής συμβουλών και γνωμοδότησης σε θέματα μηχανικού;
71318100-1;Υπηρεσίες μηχανικής τεχνητού και φυσικού φωτισμού κτιρίων;
71319000-7;Υπηρεσίες πραγματογνωμόνων;
71320000-7;Υπηρεσίες εκπόνησης τεχνικών μελετών;
71321000-4;Υπηρεσίες εκπόνησης τεχνικών μελετών για μηχανολογικές και ηλεκτρολογικές εγκαταστάσεις κτιρίων;
72212330-1;Υπηρεσίες ανάπτυξης λογισμικού προγραμματισμού και παραγωγικότητας;
72212331-8;Υπηρεσίες ανάπτυξης λογισμικού διαχείρισης έργου;
72212332-5;Υπηρεσίες ανάπτυξης λογισμικού προγραμματισμού;
72212333-2;Υπηρεσίες ανάπτυξης λογισμικού διαχείρισης επαφών;
72212400-3;Υπηρεσίες ανάπτυξης λογισμικού επιχειρηματικών συναλλαγών και προσωπικών υποθέσεων;
72212410-6;Υπηρεσίες ανάπτυξης λογισμικού διαχείρισης επενδύσεων και συμπλήρωσης φορολογικής δήλωσης;
72212411-3;Υπηρεσίες ανάπτυξης λογισμικού διαχείρισης επενδύσεων;
72212412-0;Υπηρεσίες ανάπτυξης λογισμικού συμπλήρωσης φορολογικής δήλωσης;
72212420-9;Υπηρεσίες ανάπτυξης λογισμικού διαχείρισης εγκαταστάσεων και πλατφόρμες υπηρεσιών ανάπτυξης λογισμικού;
72212421-6;Υπηρεσίες ανάπτυξης λογισμικού διαχείρισης εγκαταστάσεων;
72212422-3;Πλατφόρμες υπηρεσιών ανάπτυξης λογισμικού;
72212430-2;Υπηρεσίες ανάπτυξης λογισμικού διαχείρισης αποθεμάτων;
72212440-5;Υπηρεσίες ανάπτυξης λογισμικού χρηματοπιστωτικής ανάλυσης και λογιστικής;
72212441-2;Υπηρεσίες ανάπτυξης λογισμικού χρηματοπιστωτικής ανάλυσης;
72212442-9;Υπηρεσίες ανάπτυξης λογισμικού χρηματοπιστωτικών συστημάτων;
72212443-6;Υπηρεσίες ανάπτυξης λογισμικού λογιστικής;
72212445-0;Υπηρεσίες ανάπτυξης λογισμικού εξυπηρέτησης πελατών;
72212450-8;Υπηρεσίες ανάπτυξης λογισμικού παρακολούθησης χρόνου εργασίας ή ανθρώπινων πόρων;
72212451-5;Υπηρεσίες ανάπτυξης λογισμικού για σχεδιασμό επιχειρηματικών πόρων;
72212460-1;Υπηρεσίες ανάπτυξης λογισμικού αναλυτικού, επιστημονικού, μαθηματικού ή προβλέψεων;
72212461-8;Υπηρεσίες ανάπτυξης λογισμικού αναλυτικού ή επιστημονικού;
72212462-5;Υπηρεσίες ανάπτυξης λογισμικού μαθηματικού ή προβλέψεων;
72212463-2;Υπηρεσίες ανάπτυξης λογισμικού στατιστικής;
72212470-4;Υπηρεσίες ανάπτυξης λογισμικού δημοπρασιών;
72212480-7;Υπηρεσίες ανάπτυξης λογισμικού πωλήσεων, μάρκετινγκ και επιχειρηματικών πληροφοριών;
72212481-4;Υηρεσίες ανάπτυξης λογισμικού πωλήσεων ή μάρκετινγκ;
72212482-1;Υπηρεσίες ανάπτυξης λογισμικού επιχειρηματικών πληροφοριών;
72212490-0;Υπηρεσίες ανάπτυξης λογισμικού προμηθειών;
72212500-4;Υπηρεσίες ανάπτυξης λογισμικού επικοινωνίας και πολυμέσων;
72212510-7;Υπηρεσίες ανάπτυξης λογισμικού επικοινωνίας;
72212511-4;Υπηρεσίες ανάπτυξης λογισμικού επιτραπέζιων επικοινωνιών;
72212512-1;Υπηρεσίες ανάπτυξης λογισμικού αλληλεπιδραστικής φωνητικής απόκρισης;
72212513-8;Υπηρεσίες ανάπτυξης λογισμικού διαποδιαμορφωτή (μόντεμ);
72212514-5;Υπηρεσίες ανάπτυξης λογισμικού τηλεπρόσβασης;
72212515-2;Υπηρεσίες ανάπτυξης λογισμικού εικονοδιάσκεψης;
72212516-9;Υπηρεσίες ανάπτυξης λογισμικού ανταλλαγής δεδομένων;
72212517-6;Υπηρεσίες ανάπτυξης λογισμικού τεχνολογίας των πληροφοριών;
72212518-3;Υπηρεσίες ανάπτυξης λογισμικού εξομοίωσης;
72212519-0;Υπηρεσίες ανάπτυξης λογισμικού διαχείρισης μνήμης;
72212520-0;Υπηρεσίες ανάπτυξης λογισμικού πολυμέσων;
72212521-7;Υπηρεσίες ανάπτυξης λογισμικού συρραφής (μοντάζ) μουσικής ή ήχου;
72212522-4;Υπηρεσίες ανάπτυξης λογισμικού εικονικού πληκτρολογίου;
72212600-5;Υπηρεσίες ανάπτυξης λογισμικού βάσεων δεδομένων και λειτουργικών συστημάτων;
72212610-8;Υπηρεσίες ανάπτυξης λογισμικού βάσεων δεδομένων;
72212620-1;Υπηρεσίες ανάπτυξης λογισμικού λειτουργικών συστημάτων κεντρικής μονάδας;
72212630-4;Υπηρεσίες ανάπτυξης λογισμικού λειτουργικών συστημάτων μίνι-υπολογιστή;
72212640-7;Υπηρεσίες ανάπτυξης λογισμικού λειτουργικών συστημάτων μικροϋπολογιστή;
72212650-0;Υπηρεσίες ανάπτυξης λογισμικού λειτουργικών συστημάτων προσωπικού ηλεκτρονικού υπολογιστή (Η/Υ);
72212660-3;Υπηρεσίες ανάπτυξης λογισμικού ομαδοποίησης;
72212670-6;Υπηρεσίες ανάπτυξης λογισμικού λειτουργικών συστημάτων πραγματικού χρόνου;
72212700-6;Βοηθητικά προγράμματα για υπηρεσίες ανάπτυξης λογισμικού;
72212710-9;Υπηρεσίες ανάπτυξης λογισμικού εφεδρικής αποθήκευσης ή ανάκτησης;
72212720-2;Υπηρεσίες ανάπτυξης λογισμικού κωδικοποίηση με γραμμικό κώδικα;
72212730-5;Υπηρεσίες ανάπτυξης λογισμικού ασφαλείας;
72212731-2;Υπηρεσίες ανάπτυξης λογισμικού ασφάλειας φακέλων αρχείων;
72212732-9;Υπηρεσίες ανάπτυξης λογισμικού ασφάλειας δεδομένων;
72212740-8;Υπηρεσίες ανάπτυξης λογισμικού μετάφρασης ξένων γλωσσών;
72212750-1;Υπηρεσίες ανάπτυξης λογισμικού φόρτωσης μέσων αποθήκευσης;
72212760-4;Υπηρεσίες ανάπτυξης λογισμικού προστασίας από ιούς;
72212761-1;Υπηρεσίες ανάπτυξης λογισμικού αντιιικής προστασίας;
72212770-7;Υπηρεσίες ανάπτυξης λογισμικού βοηθητικών προγραμμάτων γενικής χρήσης, συμπίεσης και εκτύπωσης;
72212771-4;Υπηρεσίες ανάπτυξης λογισμικού γενικής χρήσης;
72212772-1;Υπηρεσίες ανάπτυξης λογισμικού βοηθητικών προγραμμάτων εκτύπωσης;
72212780-0;Υπηρεσίες ανάπτυξης λογισμικού διαχείρισης συστημάτων, αποθήκευσης και περιεχομένου;
72212781-7;Υπηρεσίες ανάπτυξης λογισμικού διαχείρισης συστημάτων;
72212782-4;Υπηρεσίες ανάπτυξης λογισμικού διαχείρισης αποθήκευσης;
72212783-1;Υπηρεσίες ανάπτυξης λογισμικού διαχείρισης περιεχομένου;
72212790-3;Υπηρεσίες ανάπτυξης λογισμικού ελέγχου έκδοσης;
72212900-8;Διάφορες υπηρεσίες ανάπτυξης λογισμικού και συστήματα ηλεκτρονικών υπολογιστών;
72212910-1;Υπηρεσίες ανάπτυξης παιχνιδιών ηλεκτρονικών υπολογιστών, ηλεκτρονικά παιχνίδια για όλη την οικογένεια και προγράμματα προφύλαξης οθόνης;
72212911-8;Υπηρεσίες ανάπτυξης λογισμικού παιχνιδιών ηλεκτρονικών υπολογιστών;
72212920-4;Υπηρεσίες ανάπτυξης λογισμικού αυτοματισμών γραφείου;
72212930-7;Υπηρεσίες ανάπτυξης λογισμικού εξάσκησης και ψυχαγωγίας;
72212931-4;Υπηρεσίες ανάπτυξης λογισμικού εξάσκησης;
72212932-1;Υπηρεσίες ανάπτυξης λογισμικού ψυχαγωγίας;
72212940-0;Υπηρεσίες ανάπτυξης λογισμικού σχεδίασης προτύπων και ημεροδεικτών;
72212941-7;Υπηρεσίες ανάπτυξης λογισμικού σχεδίασης προτύπων;
72212942-4;Υπηρεσίες ανάπτυξης λογισμικού ημεροδεικτών;
72212960-6;Υπηρεσίες ανάπτυξης λογισμικού προγραμμάτων οδήγησης και συστημάτων;
72212970-9;Υπηρεσίες ανάπτυξης λογισμικού ψηφιακής εκτύπωσης;
72212971-6;Υπηρεσίες ανάπτυξης λογισμικού δημιουργίας ευρετηρίων διευθύνσεων;
72212972-3;Υπηρεσίες ανάπτυξης λογισμικού δημιουργίας ετικετών;
72212980-2;Υπηρεσίες ανάπτυξης γλωσσών και εργαλείων προγραμματισμού;
72212981-9;Υπηρεσίες ανάπτυξης λογισμικού μεταγλώττισης;
72212982-6;Υπηρεσίες ανάπτυξης λογισμικού διαχείρισης παραμέτρων;
72212983-3;Υπηρεσίες ανάπτυξης λογισμικού ανάπτυξης;
72212984-0;Υπηρεσίες ανάπτυξης λογισμικού δοκιμής προγραμμάτων;
72212985-7;Υπηρεσίες ανάπτυξης λογισμικού εξουδετέρωσης σφαλμάτων;
71323100-9;Υπηρεσίες σχεδιασμού συστημάτων ηλεκτρικής ενέργειας;
71323200-0;Υπηρεσίες σχεδιασμού τεχνικών εγκαταστάσεων;
71324000-5;Υπηρεσίες ποσοτικού ελέγχου;
71325000-2;Υπηρεσίες σχεδιασμού θεμελιώσεων;
71326000-9;Βοηθητικές υπηρεσίες κτιρίων;
71327000-6;Υπηρεσίες σχεδιασμού φερουσών δομών;
71328000-3;Υπηρεσίες επαλήθευσης του σχεδιασμού φερουσών δομών;
71330000-0;Διάφορες υπηρεσίες μηχανικού;
